Time,CPU%,MemoryMB,Handles,Threads,Anomaly
06:12:07,0,155,275,1,False
06:12:37,0,155,275,1,False
06:13:07,0,155,275,1,False
06:13:37,0,155,275,1,False
06:14:07,0,155,275,1,False
06:14:37,0,155,275,1,False
06:15:07,0,155,275,1,False
06:15:37,0,155,275,1,False
06:16:08,0,155,275,1,False
06:16:38,0,155,275,1,False
06:17:08,0,155,275,1,False
06:17:38,0,155,275,1,False
06:18:08,0,155,275,1,False
06:18:38,0,155,275,1,False
06:19:08,0,155,275,1,False
06:19:38,0,155,275,1,False
06:20:08,0,155,275,1,False
06:20:38,0,155,275,1,False
06:21:08,0,155,275,1,False
06:21:38,0,155,275,1,False
06:22:08,0,155,275,1,False
06:22:38,0,155,275,1,False
06:23:08,0,155,275,1,False
06:23:38,0,155,275,1,False
06:24:08,0,155,275,1,False
06:24:38,0,155,275,1,False
06:25:08,0,155,275,1,False
06:25:38,0,155,275,1,False
06:26:08,0,155,275,1,False
06:26:38,0,155,275,1,False
06:27:08,0,155,275,1,False
06:27:38,0,155,275,1,False
06:28:08,0,155,275,1,False
06:28:38,0,155,275,1,False
06:29:08,0,155,275,1,False
06:29:38,0,155,275,1,False
06:30:08,0,155,275,1,False
06:30:38,0,155,275,1,False
06:31:09,0,155,275,1,False
06:31:39,0,155,275,1,False
06:32:09,0,155,275,1,False
06:32:39,0,155,275,1,False
06:33:09,0,155,275,1,False
06:33:39,0,155,275,1,False
06:34:09,0,155,275,1,False
06:34:39,0,155,275,1,False
06:35:09,0,155,275,1,False
06:35:39,0,155,275,1,False
06:36:09,0,155,275,1,False
06:36:39,0,155,275,1,False
06:37:09,0,155,275,1,False
06:37:39,0,155,275,1,False
06:38:09,0,155,275,1,False
06:38:39,0,155,275,1,False
06:39:09,0,155,275,1,False
06:39:39,0,155,275,1,False
06:40:09,0,155,275,1,False
06:40:39,0,155,275,1,False
06:41:09,0,155,275,1,False
06:41:39,0,155,275,1,False
06:42:09,0,155,275,1,False
06:42:39,0,155,275,1,False
06:43:09,0,155,275,1,False
06:43:39,0,155,275,1,False
06:44:09,0,155,275,1,False
06:44:39,0,155,275,1,False
06:45:09,0,155,275,1,False
06:45:40,0,155,275,1,False
06:46:10,0,155,275,1,False
06:46:40,0,155,275,1,False
06:47:10,0,155,275,1,False
06:47:40,0,155,275,1,False
06:48:10,0,155,275,1,False
06:48:40,0,155,275,1,False
06:49:10,0,155,275,1,False
06:49:40,0,155,275,1,False
06:50:10,0,155,275,1,False
06:50:40,0,155,275,1,False
06:51:10,0,155,275,1,False
06:51:40,0,155,275,1,False
06:52:10,0,155,275,1,False
06:52:40,0,155,275,1,False
06:53:10,0,155,275,1,False
06:53:40,0,155,275,1,False
06:54:10,0,155,275,1,False
06:54:40,0,155,275,1,False
06:55:10,0,155,275,1,False
06:55:40,0,155,275,1,False
06:56:10,0,155,275,1,False
06:56:40,0,155,275,1,False
06:57:10,0,155,275,1,False
06:57:40,0,155,275,1,False
06:58:10,0,155,275,1,False
06:58:40,0,155,275,1,False
06:59:10,0,155,275,1,False
06:59:40,0,155,275,1,False
07:00:10,0,155,275,1,False
07:00:41,0,155,275,1,False
07:01:11,0,155,275,1,False
07:01:41,0,155,275,1,False
07:02:11,0,155,275,1,False
07:02:41,0,155,275,1,False
07:03:11,0,155,275,1,False
07:03:41,0,155,275,1,False
07:04:11,0,155,275,1,False
07:04:41,0,155,275,1,False
07:05:11,0,155,275,1,False
07:05:41,0,155,275,1,False
07:06:11,0,155,275,1,False
07:06:41,0,155,275,1,False
07:07:11,0,155,275,1,False
07:07:41,0,155,275,1,False
07:08:11,0,155,275,1,False
07:08:41,0,155,275,1,False
07:09:11,0,155,275,1,False
07:09:41,0,155,275,1,False
07:10:11,0,155,275,1,False
07:10:41,0,155,275,1,False
07:11:11,0,155,275,1,False
07:11:41,0,155,275,1,False
07:12:11,0,155,275,1,False
07:12:41,0,155,275,1,False
07:13:11,0,155,275,1,False
07:13:41,0,155,275,1,False
07:14:11,0,155,275,1,False
07:14:41,0,155,275,1,False
07:15:11,0,155,275,1,False
07:15:41,0,155,275,1,False
07:16:12,0,155,275,1,False
07:16:42,0,155,275,1,False
07:17:12,0,155,275,1,False
07:17:42,0,155,275,1,False
07:18:12,0,155,275,1,False
07:18:42,0,155,275,1,False
07:19:12,0,155,275,1,False
07:19:42,0,155,275,1,False
07:20:12,0,155,275,1,False
07:20:42,0,155,275,1,False
07:21:12,0,155,275,1,False
07:21:42,0,155,275,1,False
07:22:12,0,155,275,1,False
07:22:42,0,155,275,1,False
07:23:12,0,155,275,1,False
07:23:42,0,155,275,1,False
07:24:12,0,155,275,1,False
07:24:42,0,155,275,1,False
07:25:12,0,155,275,1,False
07:25:42,0,155,275,1,False
07:26:12,0,155,275,1,False
07:26:42,0,155,275,1,False
07:27:12,0,155,275,1,False
07:27:42,0,155,275,1,False
07:28:12,0,155,275,1,False
07:28:42,0,155,275,1,False
07:29:12,0,155,275,1,False
07:29:42,0,155,275,1,False
07:30:12,0,155,275,1,False
07:30:43,0,155,275,1,False
07:31:13,0,155,275,1,False
07:31:43,0,155,275,1,False
07:32:13,0,155,275,1,False
07:32:43,0,155,275,1,False
07:33:13,0,155,275,1,False
07:33:43,0,155,275,1,False
07:34:13,0,155,275,1,False
07:34:43,0,155,275,1,False
07:35:13,0,155,275,1,False
07:35:43,0,155,275,1,False
07:36:13,0,155,275,1,False
07:36:43,0,155,275,1,False
07:37:13,0,155,275,1,False
07:37:43,0,155,275,1,False
07:38:13,0,155,275,1,False
07:38:43,0,155,275,1,False
07:39:13,0,155,275,1,False
07:39:43,0,155,275,1,False
07:40:13,0,155,275,1,False
07:40:43,0,155,275,1,False
07:41:13,0,155,275,1,False
07:41:43,0,155,275,1,False
07:42:13,0,155,275,1,False
07:42:43,0,155,275,1,False
07:43:13,0,155,275,1,False
07:43:43,0,155,275,1,False
07:44:13,0,155,275,1,False
07:44:43,0,155,275,1,False
07:45:13,0,155,275,1,False
07:45:43,0,155,275,1,False
07:46:14,0,155,275,1,False
07:46:44,0,155,275,1,False
07:47:14,0,155,275,1,False
07:47:44,0,155,275,1,False
07:48:14,0,155,275,1,False
07:48:44,0,155,275,1,False
07:49:14,0,155,275,1,False
07:49:44,0,155,275,1,False
07:50:14,0,155,275,1,False
07:50:44,0,155,275,1,False
07:51:14,0,155,275,1,False
07:51:44,0,155,275,1,False
07:52:14,0,155,275,1,False
07:52:44,0,155,275,1,False
07:53:14,0,155,275,1,False
07:53:44,0,155,275,1,False
07:54:14,0,155,275,1,False
07:54:44,0,155,275,1,False
07:55:14,0,155,275,1,False
07:55:44,0,155,275,1,False
07:56:14,0,155,275,1,False
07:56:44,0,155,275,1,False
07:57:14,0,155,275,1,False
07:57:44,0,155,275,1,False
07:58:14,0,155,275,1,False
07:58:44,0,155,275,1,False
07:59:14,0,155,275,1,False
07:59:44,0,155,275,1,False
08:00:14,0,155,275,1,False
08:00:45,0,155,275,1,False
08:01:15,0,155,275,1,False
08:01:45,0,155,275,1,False
08:02:15,0,155,275,1,False
08:02:45,0,155,275,1,False
08:03:15,0,155,275,1,False
08:03:45,0,155,275,1,False
08:04:15,0,155,275,1,False
08:04:45,0,155,275,1,False
08:05:15,0,155,275,1,False
08:05:45,0,155,275,1,False
08:06:15,0,155,275,1,False
08:06:45,0,155,275,1,False
08:07:15,0,155,275,1,False
08:07:45,0,155,275,1,False
08:08:15,0,155,275,1,False
08:08:45,0,155,275,1,False
08:09:15,0,155,275,1,False
08:09:45,0,155,275,1,False
08:10:15,0,155,275,1,False
08:10:45,0,155,275,1,False
08:11:15,0,155,275,1,False
08:11:45,0,155,275,1,False
08:12:15,0,155,275,1,False
08:12:45,0,155,275,1,False
08:13:15,0,155,275,1,False
08:13:45,0,155,275,1,False
08:14:15,0,155,275,1,False
08:14:45,0,155,275,1,False
08:15:15,0,155,275,1,False
08:15:46,0,155,275,1,False
08:16:16,0,155,275,1,False
08:16:46,0,155,275,1,False
08:17:16,0,155,275,1,False
08:17:46,0,155,275,1,False
08:18:16,0,155,275,1,False
08:18:46,0,155,275,1,False
08:19:16,0,155,275,1,False
08:19:46,0,155,275,1,False
08:20:16,0,155,275,1,False
08:20:46,0,155,275,1,False
08:21:16,0,155,275,1,False
08:21:46,0,155,275,1,False
08:22:16,0,155,275,1,False
08:22:46,0,155,275,1,False
08:23:16,0,155,275,1,False
08:23:46,0,155,275,1,False
08:24:16,0,155,275,1,False
08:24:46,0,155,275,1,False
08:25:16,0,155,275,1,False
08:25:46,0,155,275,1,False
08:26:16,0,155,275,1,False
08:26:46,0,155,275,1,False
08:27:16,0,155,275,1,False
08:27:46,0,155,275,1,False
08:28:16,0,155,275,1,False
08:28:46,0,155,275,1,False
08:29:16,0,155,275,1,False
08:29:46,0,155,275,1,False
08:30:16,0,155,275,1,False
08:30:46,0,155,275,1,False
08:31:16,0,155,275,1,False
08:31:47,0,155,275,1,False
08:32:17,0,155,275,1,False
08:32:47,0,155,275,1,False
08:33:17,0,155,275,1,False
08:33:47,0,155,275,1,False
08:34:17,0,155,275,1,False
08:34:47,0,155,275,1,False
08:35:17,0,155,275,1,False
08:35:47,0,155,275,1,False
08:36:17,0,155,275,1,False
08:36:47,0,155,275,1,False
08:37:17,0,155,275,1,False
08:37:47,0,155,275,1,False
08:38:17,0,155,275,1,False
08:38:47,0,155,275,1,False
08:39:17,0,155,275,1,False
08:39:47,0,155,275,1,False
08:40:17,0,155,275,1,False
08:40:47,0,155,275,1,False
08:41:17,0,155,275,1,False
08:41:47,0,155,275,1,False
08:42:17,0,155,275,1,False
08:42:47,0,155,275,1,False
08:43:17,0,155,275,1,False
08:43:47,0,155,275,1,False
08:44:17,0,155,275,1,False
08:44:47,0,155,275,1,False
08:45:17,0,155,275,1,False
08:45:47,0,155,275,1,False
08:46:17,0,155,275,1,False
08:46:47,0,155,275,1,False
08:47:18,0,155,275,1,False
08:47:48,0,155,275,1,False
08:48:18,0,155,275,1,False
08:48:48,0,155,275,1,False
08:49:18,0,155,275,1,False
08:49:48,0,155,275,1,False
08:50:18,0,155,275,1,False
08:50:48,0,155,275,1,False
08:51:18,0,155,275,1,False
08:51:48,0,155,275,1,False
08:52:18,0,155,275,1,False
08:52:48,0,155,275,1,False
08:53:18,0,155,275,1,False
08:53:48,0,155,275,1,False
08:54:18,0,155,275,1,False
08:54:48,0,155,275,1,False
08:55:18,0,155,275,1,False
08:55:48,0,155,275,1,False
08:56:18,0,155,275,1,False
08:56:48,0,155,275,1,False
08:57:18,0,155,275,1,False
08:57:48,0,155,275,1,False
08:58:18,0,155,275,1,False
08:58:48,0,155,275,1,False
08:59:18,0,155,275,1,False
08:59:48,0,155,275,1,False
09:00:18,0,155,275,1,False
09:00:48,0,155,275,1,False
09:01:18,0,155,275,1,False
09:01:48,0,155,275,1,False
09:02:18,0,155,275,1,False
09:02:48,0,155,275,1,False
09:03:19,0,155,275,1,False
09:03:49,0,155,275,1,False
09:04:19,0,155,275,1,False
09:04:49,0,155,275,1,False
09:05:19,0,155,275,1,False
09:05:49,0,155,275,1,False
09:06:19,0,155,275,1,False
09:06:49,0,155,275,1,False
09:07:19,0,155,275,1,False
09:07:49,0,155,275,1,False
09:08:19,0,155,275,1,False
09:08:49,0,155,275,1,False
09:09:19,0,155,275,1,False
09:09:49,0,155,275,1,False
09:10:19,0,155,275,1,False
09:10:49,0,155,275,1,False
09:11:19,0,155,275,1,False
09:11:49,0,155,275,1,False
09:12:19,0,155,275,1,False
09:12:49,0,155,275,1,False
09:13:19,0,155,275,1,False
09:13:49,0,155,275,1,False
09:14:19,0,155,275,1,False
09:14:49,0,155,275,1,False
09:15:19,0,155,275,1,False
09:15:49,0,155,275,1,False
09:16:19,0,155,275,1,False
09:20:50,0,155,283,1,False
09:21:20,0,155,283,1,False
09:21:50,0,155,283,1,False
09:22:20,0,155,283,1,False
09:22:50,0,155,283,1,False
09:23:20,0,155,283,1,False
09:23:50,0,155,283,1,False
09:24:20,0,155,283,1,False
09:24:50,0,155,283,1,False
09:25:20,0,155,283,1,False
09:25:50,0,155,283,1,False
