Time,CPU%,MemoryMB,Handles,Threads,Anomaly
16:44:19,5.1,1728,5440,638,False
16:47:40,7.4,1865,6348,640,False
16:51:02,5.8,1842,6693,640,True
16:54:23,0.5,1814,7036,640,True
16:57:44,7.8,1824,7618,645,True
17:01:06,4.8,1962,7888,648,True
17:06:48,7.3,1905,8367,658,False
17:15:40,7.4,1883,8627,630,False
