Time,CPU%,MemoryMB,Handles,Threads,Anomaly
17:16:13,0.8,1037,14297,2352,False
17:16:37,0.3,1056,14671,2353,False
17:17:02,0.8,1062,15038,2353,False
17:18:30,0.8,1049,15402,2352,False
17:21:51,0.6,1018,15782,2353,False
17:25:12,0.5,994,16156,2352,False
